program	section	n_foci	n_tum_kept	r2	p	shape	amplitude
GO:GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0049	0.29	nonmonotonic	0.0052
GO:GOBP_ENDOSOMAL_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0031	0.494	high-to-low	0.0029
GO:GOBP_ENDOTHELIAL_CELL_MIGRATION	TLS_VISIUM_USZ::LC3	27	772	0.0045	0.329	low-to-high	0.0027
GO:GOBP_ENDOTHELIAL_CELL_PROLIFERATION	TLS_VISIUM_USZ::LC3	27	772	0.0083	0.0945	nonmonotonic	0.0049
GO:GOBP_ENDOTHELIUM_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0024	0.597	nonmonotonic	0.0023
GO:GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	TLS_VISIUM_USZ::LC3	27	772	0.0021	0.66	nonmonotonic	0.0018
GO:GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC3	27	772	0.0127	0.0199	nonmonotonic	0.0022
GO:GOBP_EPIDERMAL_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::LC3	27	772	0.0005	0.946	high-to-low	0.0009
GO:GOBP_EPIDERMIS_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0059	0.209	high-to-low	0.0027
GO:GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	TLS_VISIUM_USZ::LC3	27	772	0.0013	0.81	nonmonotonic	0.0016
GO:GOBP_EPITHELIAL_CELL_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0009	0.87	nonmonotonic	0.0015
GO:GOBP_EPITHELIAL_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::LC3	27	772	0.0012	0.828	nonmonotonic	0.0009
GO:GOBP_EPITHELIAL_CELL_PROLIFERATION	TLS_VISIUM_USZ::LC3	27	772	0.0053	0.255	low-to-high	0.0026
GO:GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	TLS_VISIUM_USZ::LC3	27	772	0.0042	0.36	low-to-high	0.0037
GO:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	TLS_VISIUM_USZ::LC3	27	772	0.0009	0.877	nonmonotonic	0.0009
GO:GOBP_EPITHELIUM_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0024	0.608	flat	0.0008
GO:GOBP_ERK1_AND_ERK2_CASCADE	TLS_VISIUM_USZ::LC3	27	772	0.004	0.382	low-to-high	0.0027
GO:GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	TLS_VISIUM_USZ::LC3	27	772	0.0251	0.000216	nonmonotonic	0.0048
GO:GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	TLS_VISIUM_USZ::LC3	27	772	0.0056	0.229	nonmonotonic	0.0016
GO:GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	TLS_VISIUM_USZ::LC3	27	772	0.0113	0.0329	high-to-low	0.0062
GO:GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	TLS_VISIUM_USZ::LC3	27	772	0.0015	0.757	high-to-low	0.0016
GO:GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	TLS_VISIUM_USZ::LC3	27	772	0.0041	0.367	nonmonotonic	0.0038
GO:GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	TLS_VISIUM_USZ::LC3	27	772	0.0056	0.228	nonmonotonic	0.0026
GO:GOBP_EXOCYTOSIS	TLS_VISIUM_USZ::LC3	27	772	0.0138	0.0134	nonmonotonic	0.0034
GO:GOBP_EXPORT_FROM_CELL	TLS_VISIUM_USZ::LC3	27	772	0.0053	0.252	nonmonotonic	0.0012
GO:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	TLS_VISIUM_USZ::LC3	27	772	0.0163	0.00551	nonmonotonic	0.0047
GO:GOBP_FACE_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0097	0.0579	flat	0.0113
GO:GOBP_FATTY_ACID_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0013	0.796	nonmonotonic	0.001
GO:GOBP_FERTILIZATION	TLS_VISIUM_USZ::LC3	27	772	0.0004	0.963	low-to-high	0.0008
GO:GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC3	27	772	0.0033	0.472	nonmonotonic	0.0038
GO:GOBP_FOCAL_ADHESION_ASSEMBLY	TLS_VISIUM_USZ::LC3	27	772	0.01	0.0516	nonmonotonic	0.0108
GO:GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	TLS_VISIUM_USZ::LC3	27	772	0.0208	0.00106	nonmonotonic	0.008
GO:GOBP_GAMETE_GENERATION	TLS_VISIUM_USZ::LC3	27	772	0.0057	0.223	nonmonotonic	0.0015
GO:GOBP_GENERATION_OF_NEURONS	TLS_VISIUM_USZ::LC3	27	772	0.0028	0.542	flat	0.001
GO:GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	TLS_VISIUM_USZ::LC3	27	772	0.0102	0.048	nonmonotonic	0.0027
GO:GOBP_GLAND_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0036	0.423	nonmonotonic	0.0019
GO:GOBP_GLIAL_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::LC3	27	772	0.0084	0.0892	flat	0.0037
GO:GOBP_GLOMERULUS_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0017	0.729	nonmonotonic	0.0025
GO:GOBP_GLUCOSE_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0088	0.078	high-to-low	0.005
GO:GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0076	0.119	nonmonotonic	0.0035
GO:GOBP_GLYCEROLIPID_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.006	0.204	high-to-low	0.0025
GO:GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0029	0.533	high-to-low	0.0022
GO:GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0028	0.548	high-to-low	0.0019
GO:GOBP_GLYCOPROTEIN_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0074	0.126	high-to-low	0.0033
GO:GOBP_GLYCOSYLATION	TLS_VISIUM_USZ::LC3	27	772	0.0092	0.0682	nonmonotonic	0.0041
GO:GOBP_GOLGI_VESICLE_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0062	0.188	nonmonotonic	0.0043
GO:GOBP_GRANULOCYTE_CHEMOTAXIS	TLS_VISIUM_USZ::LC3	27	772	0.0093	0.066	nonmonotonic	0.0049
GO:GOBP_GRANULOCYTE_MIGRATION	TLS_VISIUM_USZ::LC3	27	772	0.003	0.515	nonmonotonic	0.0026
GO:GOBP_GROWTH	TLS_VISIUM_USZ::LC3	27	772	0.0048	0.297	nonmonotonic	0.0017
GO:GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC3	27	772	0.0062	0.191	nonmonotonic	0.0009
GO:GOBP_HEAD_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.008	0.103	nonmonotonic	0.0018
GO:GOBP_HEART_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0022	0.632	nonmonotonic	0.0012
GO:GOBP_HEART_MORPHOGENESIS	TLS_VISIUM_USZ::LC3	27	772	0.0113	0.0325	low-to-high	0.0043
GO:GOBP_HEART_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0024	0.601	high-to-low	0.0018
GO:GOBP_HEMOPOIESIS	TLS_VISIUM_USZ::LC3	27	772	0.009	0.0748	nonmonotonic	0.002
GO:GOBP_HINDBRAIN_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0011	0.84	nonmonotonic	0.0011
GO:GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	TLS_VISIUM_USZ::LC3	27	772	0.008	0.102	nonmonotonic	0.0029
GO:GOBP_HOMEOSTATIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0069	0.148	nonmonotonic	0.0011
GO:GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	TLS_VISIUM_USZ::LC3	27	772	0.0083	0.0925	nonmonotonic	0.0034
GO:GOBP_HORMONE_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0017	0.729	nonmonotonic	0.0011
GO:GOBP_HORMONE_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0042	0.355	nonmonotonic	0.0018
GO:GOBP_HUMORAL_IMMUNE_RESPONSE	TLS_VISIUM_USZ::LC3	27	772	0.0042	0.352	nonmonotonic	0.0021
GO:GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	TLS_VISIUM_USZ::LC3	27	772	0.0019	0.683	nonmonotonic	0.0036
GO:GOBP_IMMUNE_EFFECTOR_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0136	0.0148	nonmonotonic	0.0028
GO:GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC3	27	772	0.0033	0.463	nonmonotonic	0.002
GO:GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC3	27	772	0.0037	0.413	nonmonotonic	0.0019
GO:GOBP_IMPORT_INTO_CELL	TLS_VISIUM_USZ::LC3	27	772	0.0081	0.101	nonmonotonic	0.002
GO:GOBP_IMPORT_INTO_NUCLEUS	TLS_VISIUM_USZ::LC3	27	772	0.0058	0.217	nonmonotonic	0.0042
GO:GOBP_INFLAMMATORY_RESPONSE	TLS_VISIUM_USZ::LC3	27	772	0.0002	0.981	flat	0.0002
GO:GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0021	0.652	nonmonotonic	0.0015
GO:GOBP_INORGANIC_ION_HOMEOSTASIS	TLS_VISIUM_USZ::LC3	27	772	0.0027	0.561	flat	0.001
GO:GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	TLS_VISIUM_USZ::LC3	27	772	0.0008	0.9	nonmonotonic	0.0013
GO:GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC3	27	772	0.0153	0.00779	nonmonotonic	0.0085
GO:GOBP_INTERFERON_BETA_PRODUCTION	TLS_VISIUM_USZ::LC3	27	772	0.0056	0.232	low-to-high	0.0096
GO:GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC3	27	772	0.0006	0.929	nonmonotonic	0.002
GO:GOBP_INTERLEUKIN_6_PRODUCTION	TLS_VISIUM_USZ::LC3	27	772	0.0042	0.352	nonmonotonic	0.0044
GO:GOBP_INTRACELLULAR_MONOATOMIC_ION_HOMEOSTASIS	TLS_VISIUM_USZ::LC3	27	772	0.0008	0.89	nonmonotonic	0.0009
GO:GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0104	0.045	nonmonotonic	0.003
GO:GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC3	27	772	0.0057	0.22	nonmonotonic	0.0027
GO:GOBP_INTRACELLULAR_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0006	0.923	nonmonotonic	0.0006
GO:GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC3	27	772	0.0126	0.021	nonmonotonic	0.0054
GO:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0085	0.0879	nonmonotonic	0.003
GO:GOBP_LEUKOCYTE_APOPTOTIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0013	0.801	nonmonotonic	0.0024
GO:GOBP_LEUKOCYTE_CELL_CELL_ADHESION	TLS_VISIUM_USZ::LC3	27	772	0.0139	0.0132	nonmonotonic	0.0039
GO:GOBP_LEUKOCYTE_CHEMOTAXIS	TLS_VISIUM_USZ::LC3	27	772	0.006	0.199	low-to-high	0.0029
GO:GOBP_LEUKOCYTE_DIFFERENTIATION	TLS_VISIUM_USZ::LC3	27	772	0.0228	0.00051	nonmonotonic	0.0037
GO:GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	TLS_VISIUM_USZ::LC3	27	772	0.0183	0.00264	nonmonotonic	0.0042
GO:GOBP_LEUKOCYTE_MIGRATION	TLS_VISIUM_USZ::LC3	27	772	0.0004	0.953	flat	0.0004
GO:GOBP_LEUKOCYTE_PROLIFERATION	TLS_VISIUM_USZ::LC3	27	772	0.0071	0.139	nonmonotonic	0.0024
GO:GOBP_LIPID_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0035	0.441	nonmonotonic	0.0013
GO:GOBP_LIPID_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0045	0.323	nonmonotonic	0.0021
GO:GOBP_LIPID_LOCALIZATION	TLS_VISIUM_USZ::LC3	27	772	0.0008	0.884	high-to-low	0.0009
GO:GOBP_LIPID_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0034	0.455	high-to-low	0.001
GO:GOBP_LIPID_MODIFICATION	TLS_VISIUM_USZ::LC3	27	772	0.0072	0.135	high-to-low	0.0038
GO:GOBP_LOCALIZATION_WITHIN_MEMBRANE	TLS_VISIUM_USZ::LC3	27	772	0.0126	0.0207	nonmonotonic	0.0036
GO:GOBP_LOCOMOTION	TLS_VISIUM_USZ::LC3	27	772	0.0028	0.536	nonmonotonic	0.001
GO:GOBP_LYMPHOCYTE_ACTIVATION	TLS_VISIUM_USZ::LC3	27	772	0.0066	0.167	nonmonotonic	0.002
GO:GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	TLS_VISIUM_USZ::LC3	27	772	0.0019	0.695	nonmonotonic	0.0017
GO:GOBP_LYMPHOCYTE_DIFFERENTIATION	TLS_VISIUM_USZ::LC3	27	772	0.0052	0.257	low-to-high	0.0025
GO:GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	TLS_VISIUM_USZ::LC3	27	772	0.0022	0.635	nonmonotonic	0.0013
GO:GOBP_MACROAUTOPHAGY	TLS_VISIUM_USZ::LC3	27	772	0.0149	0.00907	high-to-low	0.0062
GO:GOBP_MACROMOLECULE_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0043	0.349	high-to-low	0.0015
GO:GOBP_MAINTENANCE_OF_CELL_NUMBER	TLS_VISIUM_USZ::LC3	27	772	0.0022	0.641	high-to-low	0.0026
GO:GOBP_MAINTENANCE_OF_LOCATION	TLS_VISIUM_USZ::LC3	27	772	0.0002	0.99	nonmonotonic	0.0005
GO:GOBP_MALE_GAMETE_GENERATION	TLS_VISIUM_USZ::LC3	27	772	0.0041	0.37	nonmonotonic	0.0015
GO:GOBP_MALE_SEX_DIFFERENTIATION	TLS_VISIUM_USZ::LC3	27	772	0.0061	0.195	nonmonotonic	0.0026
GO:GOBP_MAPK_CASCADE	TLS_VISIUM_USZ::LC3	27	772	0.0018	0.716	nonmonotonic	0.0012
GO:GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0019	0.695	nonmonotonic	0.0023
GO:GOBP_MEIOTIC_CELL_CYCLE	TLS_VISIUM_USZ::LC3	27	772	0.0026	0.572	flat	0.0021
GO:GOBP_MEIOTIC_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0027	0.551	nonmonotonic	0.0022
GO:GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY	TLS_VISIUM_USZ::LC3	27	772	0.0069	0.152	nonmonotonic	0.0023
GO:GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0083	0.0925	high-to-low	0.004
GO:GOBP_MEMBRANE_ORGANIZATION	TLS_VISIUM_USZ::LC3	27	772	0.0049	0.284	flat	0.0022
GO:GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::LC3	27	772	0.0046	0.312	nonmonotonic	0.003
GO:GOBP_MESENCHYME_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.002	0.676	nonmonotonic	0.0017
GO:GOBP_METAL_ION_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0008	0.895	high-to-low	0.0005
GO:GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	TLS_VISIUM_USZ::LC3	27	772	0.004	0.384	nonmonotonic	0.004
GO:GOBP_MICROTUBULE_BASED_MOVEMENT	TLS_VISIUM_USZ::LC3	27	772	0.0012	0.824	nonmonotonic	0.0009
GO:GOBP_MICROTUBULE_BASED_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0115	0.031	nonmonotonic	0.0022
GO:GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	TLS_VISIUM_USZ::LC3	27	772	0.0136	0.0143	high-to-low	0.0027
GO:GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	TLS_VISIUM_USZ::LC3	27	772	0.0026	0.568	nonmonotonic	0.003
GO:GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	TLS_VISIUM_USZ::LC3	27	772	0.0033	0.468	nonmonotonic	0.009
GO:GOBP_MITOCHONDRIAL_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0061	0.195	nonmonotonic	0.0043
GO:GOBP_MITOCHONDRION_ORGANIZATION	TLS_VISIUM_USZ::LC3	27	772	0.0039	0.387	nonmonotonic	0.0018
GO:GOBP_MITOTIC_CELL_CYCLE	TLS_VISIUM_USZ::LC3	27	772	0.0011	0.842	nonmonotonic	0.0008
GO:GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	TLS_VISIUM_USZ::LC3	27	772	0.0043	0.346	low-to-high	0.0044
GO:GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	TLS_VISIUM_USZ::LC3	27	772	0.0009	0.877	nonmonotonic	0.0008
GO:GOBP_MITOTIC_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0033	0.473	low-to-high	0.0016
GO:GOBP_MITOTIC_NUCLEAR_DIVISION	TLS_VISIUM_USZ::LC3	27	772	0.003	0.507	low-to-high	0.0026
GO:GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	TLS_VISIUM_USZ::LC3	27	772	0.0064	0.176	low-to-high	0.0046
GO:GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	TLS_VISIUM_USZ::LC3	27	772	0.0063	0.18	nonmonotonic	0.0062
GO:GOBP_MITOTIC_SPINDLE_ASSEMBLY	TLS_VISIUM_USZ::LC3	27	772	0.001	0.854	low-to-high	0.0028
GO:GOBP_MITOTIC_SPINDLE_ORGANIZATION	TLS_VISIUM_USZ::LC3	27	772	0.0017	0.719	flat	0.0032
GO:GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0041	0.366	high-to-low	0.0022
GO:GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0034	0.454	nonmonotonic	0.0016
GO:GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0019	0.695	high-to-low	0.0009
GO:GOBP_MONOATOMIC_CATION_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0086	0.0832	nonmonotonic	0.0015
GO:GOBP_MONOATOMIC_ION_HOMEOSTASIS	TLS_VISIUM_USZ::LC3	27	772	0.0015	0.773	nonmonotonic	0.0007
GO:GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0063	0.183	high-to-low	0.0015
GO:GOBP_MONOATOMIC_ION_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0075	0.122	nonmonotonic	0.0011
GO:GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0027	0.553	nonmonotonic	0.0017
GO:GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0017	0.732	nonmonotonic	0.0007
GO:GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::LC3	27	772	0.0166	0.00494	low-to-high	0.004
GO:GOBP_MONONUCLEAR_CELL_MIGRATION	TLS_VISIUM_USZ::LC3	27	772	0.004	0.378	flat	0.0025
GO:GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0033	0.461	high-to-low	0.0024
GO:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	TLS_VISIUM_USZ::LC3	27	772	0.001	0.858	low-to-high	0.001
GO:GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	TLS_VISIUM_USZ::LC3	27	772	0.0074	0.128	nonmonotonic	0.0039
GO:GOBP_MRNA_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0008	0.887	low-to-high	0.0018
GO:GOBP_MRNA_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0019	0.694	flat	0.0009
GO:GOBP_MRNA_PROCESSING	TLS_VISIUM_USZ::LC3	27	772	0.0024	0.608	high-to-low	0.002
GO:GOBP_MRNA_TRANSPORT	TLS_VISIUM_USZ::LC3	27	772	0.0024	0.599	nonmonotonic	0.0036
GO:GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS	TLS_VISIUM_USZ::LC3	27	772	0.0017	0.735	nonmonotonic	0.0008
GO:GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0049	0.29	high-to-low	0.0014
GO:GOBP_MUSCLE_CELL_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0008	0.896	flat	0.0008
GO:GOBP_MUSCLE_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::LC3	27	772	0.0052	0.261	low-to-high	0.002
GO:GOBP_MUSCLE_CELL_PROLIFERATION	TLS_VISIUM_USZ::LC3	27	772	0.0013	0.81	low-to-high	0.0016
GO:GOBP_MUSCLE_CONTRACTION	TLS_VISIUM_USZ::LC3	27	772	0.0038	0.408	high-to-low	0.0017
GO:GOBP_MUSCLE_ORGAN_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0028	0.539	nonmonotonic	0.0016
GO:GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0022	0.631	flat	0.0009
GO:GOBP_MUSCLE_SYSTEM_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0044	0.332	nonmonotonic	0.0014
GO:GOBP_MUSCLE_TISSUE_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.0122	0.0242	nonmonotonic	0.0026
GO:GOBP_MYELOID_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::LC3	27	772	0.0063	0.181	low-to-high	0.0028
GO:GOBP_MYELOID_CELL_HOMEOSTASIS	TLS_VISIUM_USZ::LC3	27	772	0.0029	0.518	nonmonotonic	0.0026
GO:GOBP_MYELOID_LEUKOCYTE_ACTIVATION	TLS_VISIUM_USZ::LC3	27	772	0.0023	0.627	nonmonotonic	0.0017
GO:GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	TLS_VISIUM_USZ::LC3	27	772	0.0122	0.0242	low-to-high	0.0045
GO:GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC3	27	772	0.0059	0.207	low-to-high	0.0051
GO:GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0054	0.242	nonmonotonic	0.0028
GO:GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	TLS_VISIUM_USZ::LC3	27	772	0.0043	0.343	nonmonotonic	0.0016
GO:GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	TLS_VISIUM_USZ::LC3	27	772	0.0077	0.116	nonmonotonic	0.0042
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	TLS_VISIUM_USZ::LC3	27	772	0.0041	0.369	nonmonotonic	0.0027
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	TLS_VISIUM_USZ::LC3	27	772	0.0055	0.237	nonmonotonic	0.002
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	TLS_VISIUM_USZ::LC3	27	772	0.0022	0.639	flat	0.0021
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0127	0.02	nonmonotonic	0.0044
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	TLS_VISIUM_USZ::LC3	27	772	0.005	0.276	low-to-high	0.0025
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::LC3	27	772	0.0	1	flat	0.0
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	TLS_VISIUM_USZ::LC3	27	772	0.0083	0.0926	low-to-high	0.0025
GO:GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	TLS_VISIUM_USZ::LC3	27	772	0.0014	0.783	nonmonotonic	0.0009
GO:GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	TLS_VISIUM_USZ::LC3	27	772	0.0054	0.243	nonmonotonic	0.0041
GO:GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	TLS_VISIUM_USZ::LC3	27	772	0.0069	0.149	nonmonotonic	0.0036
GO:GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0039	0.386	low-to-high	0.0015
GO:GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	TLS_VISIUM_USZ::LC3	27	772	0.0086	0.083	nonmonotonic	0.002
GO:GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	TLS_VISIUM_USZ::LC3	27	772	0.004	0.385	flat	0.0024
GO:GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	TLS_VISIUM_USZ::LC3	27	772	0.0043	0.347	flat	0.0022
