# r16.field_registry.v1.1 (2026-09-15, D-118 tier1b + D-119 tier2j joint; grades capped at EXPLORATORY_REPRODUCED; CLAIM_CANDIDATE requires separate approval)
pattern_id	tier	kind	axis_name	lineage	n_sections	n_patients	resolution_support	top_markers	geometry	effect_size	null_type	null_draws	null_p	fdr_q	cross_patient_shape_corr	residual_dimension	uncertainty_ci95	evidence_grade	notes
R16B_020	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	NPSR1;KRT6B;ABHD12B;MESP1;VSIG2;CA2;NXPE4;ALDH1L1;MOGAT2;GPC3	NA	0.0117	value_permutation_LISA	999	NA	0.05	0.914	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.91;tile_frac=1.00;recurrence_patients=1
R16B_021	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	KLK7;CCL21;COL1A2;MMP7;COL1A1;COL3A1;MIA;EPYC;TNC;TACSTD2	NA	0.0069	value_permutation_LISA	999	NA	0.05	0.790	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.79;tile_frac=1.00;recurrence_patients=1
R16B_022	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	DEPRECATED_ENSG00000211890;IGHG4;IGHA1;JCHAIN;DEPRECATED_ENSG00000211892;DES;REG3A;MYH11;IGKV1D-12;G0S2	NA	0.0063	value_permutation_LISA	999	NA	0.05	0.889	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.89;tile_frac=1.00;recurrence_patients=1
R16B_023	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	CST2;IL11;CXCL8;MCAM;IFI6;SYNM;CNN1;MMP1;IRF4;NR4A1	NA	0.0040	value_permutation_LISA	999	NA	0.05	0.752	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.75;tile_frac=0.75;recurrence_patients=1
R16B_024	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	COL1A1;TNXB;COL3A1;GREM1;DCN;COL6A3;COL1A2;COL6A2;IGFBP5;FBLN1	NA	0.0249	value_permutation_LISA	999	NA	0.05	0.952	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.95;tile_frac=1.00;recurrence_patients=1
R16B_025	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	MYH11;ACTG2;DES;MYLK;SYNM;CNN1;MYL9;SYNPO2;CKB;TAGLN	NA	0.0173	value_permutation_LISA	999	NA	0.05	0.922	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.92;tile_frac=1.00;recurrence_patients=1
R16B_026	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	FCGBP;TFF1;MUC2;CST1;REG3A;REG4;MUC5AC;UBD;CTSE;LEFTY1	NA	0.0085	value_permutation_LISA	999	NA	0.05	0.843	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.84;tile_frac=1.00;recurrence_patients=1
R16B_027	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	TACR2;KCNMA1;PLN;PCP4;CNN1;DES;SYNM;JPH2;PDLIM3;SPEG	NA	0.0072	value_permutation_LISA	999	NA	0.05	0.729	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.73;tile_frac=1.00;recurrence_patients=1
R16B_028	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	VIM;GPNMB;HLA-DRA;C1R;CD74;MSN;HLA-DPB1;SERPINF1;ANXA1;TIMP2	NA	0.0160	value_permutation_LISA	999	NA	0.05	0.693	new_frac=0.75	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.69;tile_frac=1.00;recurrence_patients=1
R16B_029	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	CEACAM6;TFF1;CYP2S1;MALL;SDCBP2;RHOF;GPRC5A;REG4;CTSE;TRIM31	NA	0.0633	value_permutation_LISA	999	NA	0.05	0.870	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.87;tile_frac=1.00;recurrence_patients=1
R16B_030	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	TIMP2;SELENOP;GSN;TGM2;MAF;DEPP1;IGFBP5;MFGE8;CAVIN1;MYLK	NA	0.0258	value_permutation_LISA	999	NA	0.05	0.713	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.71;tile_frac=1.00;recurrence_patients=1
R16B_031	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	AQP8;SLC51A;FSCN1;SLC37A2;B4GALNT2;SLC26A2;SLC30A10;ZG16;SERPINB5;GUCA2A	NA	0.0202	value_permutation_LISA	999	NA	0.05	0.795	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.80;tile_frac=1.00;recurrence_patients=1
R16B_032	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	CD177;CA1;SLC28A2;DEFA5;SFRP2;CLEC3B;SPINK1;L1TD1;MS4A12;NOS2	NA	0.0111	value_permutation_LISA	999	NA	0.05	0.741	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.74;tile_frac=0.75;recurrence_patients=1
R16B_033	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	CD79A;CD37;LTB;CIITA;WDFY4;LIMD2;CD19;MS4A1;VPREB3;HLA-DQA1	NA	0.0125	value_permutation_LISA	999	NA	0.05	0.765	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.76;tile_frac=1.00;recurrence_patients=1
R16B_034	1b	discovered_axis	KNOWN:Stromal	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	ACTA2;GSN;MYL9;FLNA;TAGLN;CALD1;RHOB;COL6A2;VIM;TXNIP	NA	0.0364	value_permutation_LISA	999	NA	0.05	0.967	new_frac=0.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.97;tile_frac=1.00;recurrence_patients=1
R16B_035	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	COL1A2;COL3A1;INHBA;SPON2;PCOLCE;SERPINE1;CXCL8;SULF1;COL7A1;CERCAM	NA	0.0127	value_permutation_LISA	999	NA	0.05	0.941	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.94;tile_frac=1.00;recurrence_patients=1
R16B_036	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	IGKV4-1;MUSTN1;ELN;SUSD5;TACR2;EFHD1;ITIH3;NTRK3;FHL5;ADIRF	NA	0.0048	value_permutation_LISA	999	NA	0.05	0.739	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.74;tile_frac=1.00;recurrence_patients=1
R16B_037	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	IGFBP7;COL3A1;FBN1;IGFBP5;COL1A2;COL6A3;DCN;LAMA4;SPON2;CAVIN1	NA	0.0225	value_permutation_LISA	999	NA	0.05	0.923	new_frac=0.50	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.92;tile_frac=1.00;recurrence_patients=1
R16B_038	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	ACTG2;HSPB6;TAGLN;DES;MYLK;MYH11;CNN1;SYNPO2;MYL9;SYNM	NA	0.0188	value_permutation_LISA	999	NA	0.05	0.923	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.92;tile_frac=1.00;recurrence_patients=1
R16B_039	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	IGHM;LTB;CLU;CCL19;CD37;SPIB;IGHD;SEPTIN1;PTGDS;CIITA	NA	0.0113	value_permutation_LISA	999	NA	0.05	0.859	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.86;tile_frac=1.00;recurrence_patients=1
R16B_040	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	UBD;ALDOA;RAN;ENO1;TNC;SLC25A5;HIST1H1C;SERF2;ACTG1;TMA7	NA	0.0061	value_permutation_LISA	999	NA	0.05	0.659	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.66;tile_frac=1.00;recurrence_patients=1
R16B_041	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	IGKV4-1;IGHJ6;IGHV3-30;DERL3;MZB1;IGHM;IGHV3-35;POU2AF1;XBP1;TENT5C	NA	0.0096	value_permutation_LISA	999	NA	0.05	0.752	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.75;tile_frac=1.00;recurrence_patients=1
R16B_042	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	CD37;CORO1A;RIPOR2;PAX5;NIBAN3;LTB;TCL1A;AC119396.1;VPREB3;CD19	NA	0.0147	value_permutation_LISA	999	NA	0.05	0.875	new_frac=0.75	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.87;tile_frac=1.00;recurrence_patients=1
R16B_043	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	REG3A;IFI6;ITLN1;ASCL2;DPEP1;IGHJ6;IGHG2;RAN;IGHG1;SLC25A5	NA	0.0089	value_permutation_LISA	999	NA	0.05	0.890	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.89;tile_frac=1.00;recurrence_patients=1
R16B_044	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	ID1;ALDOA;SLC7A11;TESC;ADM;S100A2;PLAUR;TNS4;SFN;KRT8	NA	0.0199	value_permutation_LISA	999	NA	0.05	0.951	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.95;tile_frac=1.00;recurrence_patients=1
R16B_045	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	COL1A2;IGHV3-30;TPM2;COL3A1;IGHV3OR16-13;SPON2;DEPRECATED_ENSG00000211685;FBN1;IGHV3-35;IGHA1	NA	0.0066	value_permutation_LISA	999	NA	0.05	0.754	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.75;tile_frac=1.00;recurrence_patients=1
R16B_046	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	G0S2;REG1A;REG1B;MT2A;HCAR2;IL1B;PLEK;IL1RN;NLRP3;USP17L19	NA	0.0079	value_permutation_LISA	999	NA	0.05	0.849	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.85;tile_frac=1.00;recurrence_patients=1
R16B_047	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	SPINK4;MUC2;TFF3;S100A14;REG1A;FCGBP;EPCAM;HES6;FXYD3;ELF3	NA	0.0743	value_permutation_LISA	999	NA	0.05	0.962	new_frac=0.75	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.96;tile_frac=1.00;recurrence_patients=1
R16B_048	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	FABP4;C7;ADIRF;ADH1B;BTNL9;SELENOP;LMO3;PLIN1;HSPB6;SAA1	NA	0.0148	value_permutation_LISA	999	NA	0.05	0.925	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.93;tile_frac=1.00;recurrence_patients=1
R16B_049	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	MMP9;NBL1;MMP11;SFRP4;COL11A1;DKK3;COL10A1;CCL19;ITGA11;COL12A1	NA	0.0100	value_permutation_LISA	999	NA	0.05	0.912	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.91;tile_frac=1.00;recurrence_patients=1
R16B_050	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	FABP1;TFF1;MMP7;TCN1;PRSS3;CEACAM5;GPRC5A;GDF15;REG1B;ANO7	NA	0.0091	value_permutation_LISA	999	NA	0.05	0.873	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.87;tile_frac=1.00;recurrence_patients=1
R16B_051	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	DEPRECATED_ENSG00000211685;IGHG1;DDIT4;IGHV3OR16-13;IGLC1;IGKC;DEPRECATED_ENSG00000211892;IGLC2;IGKV3OR2-268;IGHG2	NA	0.0420	value_permutation_LISA	999	NA	0.05	0.773	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.77;tile_frac=0.75;recurrence_patients=1
R16B_052	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	COL3A1;COL1A1;MMP2;FN1;THBS2;THBS1;BGN;SULF1;RARRES2;TAGLN	NA	0.0250	value_permutation_LISA	999	NA	0.05	0.870	new_frac=0.50	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.87;tile_frac=1.00;recurrence_patients=1
R16B_053	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	FABP1;PHGR1;TSPAN1;ANPEP;CDH17;CES2;MUC3A;GPA33;NUPR1;MUC13	NA	0.0109	value_permutation_LISA	999	NA	0.05	0.896	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.90;tile_frac=1.00;recurrence_patients=1
R16B_054	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	IGLC7;DEPRECATED_ENSG00000211685;ANXA3;IGKV4-1;LCN2;IGHG1;KRT80;IGKV1D-12;DEFA6;IGHA1	NA	0.0063	value_permutation_LISA	999	NA	0.05	0.862	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.86;tile_frac=1.00;recurrence_patients=1
R16B_055	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	OTC;CCL25;PPP1R1B;KRT20;CD177;LGALS2;TFF1;CLDN15;REEP6;PLIN2	NA	0.0045	value_permutation_LISA	999	NA	0.05	0.662	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.66;tile_frac=1.00;recurrence_patients=1
R16B_056	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	CXCL8;CXCL5;IL6;CXCL2;DEPRECATED_ENSG00000196611;CXCL3;MMP3;HBB;IL1B;MMP1	NA	0.0104	value_permutation_LISA	999	NA	0.05	0.611	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.61;tile_frac=1.00;recurrence_patients=1
R16B_057	1b	discovered_axis	KNOWN:Stromal	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	COL1A1;SPARC;COL3A1;MMP2;DCN;C3;GREM1;VIM;COL6A3;IFITM3	NA	0.0547	value_permutation_LISA	999	NA	0.05	0.913	new_frac=0.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.91;tile_frac=1.00;recurrence_patients=1
R16B_058	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	TPT1;RACK1;EEF1B2;HIST1H2AJ;PABPC1;SLC25A5;EEF1A1;RAN;C1QBP;HIST1H3G	NA	0.0270	value_permutation_LISA	999	NA	0.05	0.735	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.73;tile_frac=0.75;recurrence_patients=1
R16B_059	1b	discovered_axis	KNOWN:Stromal	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	MYL9;C3;LUM;C7;A2M;CAV1;CXCL12;CCL19;IFITM3;TIMP3	NA	0.0390	value_permutation_LISA	999	NA	0.05	0.899	new_frac=0.25	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.90;tile_frac=0.75;recurrence_patients=1
R16B_060	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	SERPINF1;MYL9;PLXDC2;CXCL12;AEBP1;RARRES2;CTSK;ACTA2;SERPING1;IGFBP7	NA	0.0504	value_permutation_LISA	999	NA	0.05	0.895	new_frac=0.75	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.90;tile_frac=1.00;recurrence_patients=1
R16B_061	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	SLIT3;SFRP2;SPARC;COL14A1;COL16A1;LUM;DCN;MMP2;PRSS23;SFRP4	NA	0.0199	value_permutation_LISA	999	NA	0.05	0.823	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.82;tile_frac=1.00;recurrence_patients=1
R16B_062	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	KRT7;IDO1;TFF3;IGKC;L1CAM;TNFRSF6B;DMBT1;IGHG1;COMP;CDX1	NA	0.0171	value_permutation_LISA	999	NA	0.05	0.775	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.78;tile_frac=1.00;recurrence_patients=1
R16B_063	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	HBA2;SAA1;IGHG4;SERPINE2;HBA1;DEPRECATED_ENSG00000211892;C7;CLU;MGP;ADH1B	NA	0.0095	value_permutation_LISA	999	NA	0.05	0.791	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.79;tile_frac=1.00;recurrence_patients=1
R16B_064	1b	discovered_axis	KNOWN:Stromal	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	SERPINF1;SPARC;IGFBP7;AEBP1;TAGLN;FBLN1;COL1A1;C1S;CXCL12;FBN1	NA	0.0358	value_permutation_LISA	999	NA	0.05	0.955	new_frac=0.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.96;tile_frac=1.00;recurrence_patients=1
R16B_065	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	SAA2;SAA1;CXCR4;C7;FABP4;CHST11;IGKV3OR2-268;MGP;FN1;HSPB6	NA	0.0146	value_permutation_LISA	999	NA	0.05	0.895	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.89;tile_frac=1.00;recurrence_patients=1
R16B_066	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	IL1B;CSF3;CCL20;CXCL5;IL1A;CCL3L1;G0S2;SPP1;PTGS2;SLAMF9	NA	0.0130	value_permutation_LISA	999	NA	0.05	0.847	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.85;tile_frac=1.00;recurrence_patients=1
R16B_067	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	CCL19;HAS1;FCRL1;RBP5;BLK;IGHM;AC119396.1;MS4A1;COL11A1;COL12A1	NA	0.0090	value_permutation_LISA	999	NA	0.05	0.933	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.93;tile_frac=1.00;recurrence_patients=1
R16B_068	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	MYH11;SUSD5;RERGL;ITIH3;FOSB;PRPH;MUSTN1;SGCA;HEYL;EPHA3	NA	0.0064	value_permutation_LISA	999	NA	0.05	0.772	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.77;tile_frac=1.00;recurrence_patients=1
R16B_069	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	C11orf96;ADIRF;MYH11;RHOB;MUSTN1;CRLF1;ADAMTS1;NR4A1;MCAM;HSPB6	NA	0.0360	value_permutation_LISA	999	NA	0.05	0.795	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.79;tile_frac=1.00;recurrence_patients=1
R16B_070	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	MT1E;ACHE;PPP1R1B;HPGD;SELENOP;CLCA1;MYC;PRAP1;CDHR2;HIST1H1B	NA	0.0622	value_permutation_LISA	999	NA	0.05	0.939	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.94;tile_frac=1.00;recurrence_patients=1
R16B_071	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	SELENOP;PHGR1;SLC26A3;FCGBP;CA4;PLA2G2A;MUC5B;DEPRECATED_ENSG00000211890;DHRS9;SLC9A3	NA	0.0139	value_permutation_LISA	999	NA	0.05	0.915	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.91;tile_frac=1.00;recurrence_patients=1
R16B_072	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	CXCL8;CHI3L1;MMP3;MMP12;IL11;HBA2;CXCL5;HBB;IGKV4-1;TGM2	NA	0.0121	value_permutation_LISA	999	NA	0.05	0.897	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.90;tile_frac=1.00;recurrence_patients=1
R16B_073	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	IGKC;IGLC2;IGHG1;IGHV3-30;IGLV3-1;GABRA3;FAM153B;ALDOA;IGHM;IGHG2	NA	0.0066	value_permutation_LISA	999	NA	0.05	0.753	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.75;tile_frac=1.00;recurrence_patients=1
R16B_074	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	PNMA5;UBD;IGLC1;MT2A;CD74;IGHG1;DEPRECATED_ENSG00000211685;MT1G;HLA-DPA1;HLA-DRA	NA	0.0498	value_permutation_LISA	999	NA	0.05	0.957	new_frac=0.50	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.96;tile_frac=1.00;recurrence_patients=1
R16B_075	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	SULF1;IGFBP7;CCN2;SPARC;BGN;DCN;COL1A2;FBN1;VCAN;LUM	NA	0.0201	value_permutation_LISA	999	NA	0.05	0.929	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.93;tile_frac=1.00;recurrence_patients=1
R16B_076	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	IFI6;KLK6;PRAP1;CKB;FABP1;ALPG;LY6E;OLFM4;GABRA2;PLEKHB1	NA	0.0076	value_permutation_LISA	999	NA	0.05	0.825	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.83;tile_frac=1.00;recurrence_patients=1
R16B_077	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	COL1A2;DEPRECATED_ENSG00000170345;ACTA2;TPM2;FOS;SPARC;JUN;COL3A1;CCN2;COL1A1	NA	0.0333	value_permutation_LISA	999	NA	0.05	0.918	new_frac=0.75	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.92;tile_frac=1.00;recurrence_patients=1
R16B_078	1b	discovered_axis	KNOWN:Stromal	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	IGHG1;SFRP2;C3;IGLC2;BGN;CCN2;IGKC;SFRP4;SFRP1;DEPRECATED_ENSG00000211685	NA	0.0811	value_permutation_LISA	999	NA	0.05	0.958	new_frac=0.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.96;tile_frac=1.00;recurrence_patients=1
R16B_079	1b	discovered_axis	KNOWN:Plasma	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	IGHA1;IGKC;IGLC2;DEPRECATED_ENSG00000211685;JCHAIN;IGKV3OR2-268;DEPRECATED_ENSG00000211890;IGHV3-30;IGKV1D-12;IGLV3-1	NA	0.0357	value_permutation_LISA	999	NA	0.05	0.963	new_frac=0.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.96;tile_frac=1.00;recurrence_patients=1
R16B_080	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	DUSP1;PPP1R14A;ITGA5;FHL1;SYNM;CAV1;FOSB;CAVIN2;S100B;PTGS1	NA	0.0183	value_permutation_LISA	999	NA	0.05	0.907	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.91;tile_frac=1.00;recurrence_patients=1
R16B_081	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	MARCO;OLR1;SLC11A1;CCL18;DEPRECATED_ENSG00000152377;COL10A1;MMP14;BGN;CERCAM;CTHRC1	NA	0.0146	value_permutation_LISA	999	NA	0.05	0.894	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.89;tile_frac=1.00;recurrence_patients=1
R16B_082	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	ANPEP;REG1B;CDHR5;FAM3B;SLC37A2;CMBL;CD177;BTNL8;HSD3B2;CA4	NA	0.0089	value_permutation_LISA	999	NA	0.05	0.894	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.89;tile_frac=1.00;recurrence_patients=1
R16B_083	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	CKB;SYNPO2;SYNM;TACR2;BTG2;PRUNE2;MAB21L2;MYH11;KCNMA1;PGM5	NA	0.0101	value_permutation_LISA	999	NA	0.05	0.907	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.91;tile_frac=1.00;recurrence_patients=1
R16B_084	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	MUC5AC;SOD3;SLC28A2;KLK8;SLC30A10;SLC37A2;AQP8;MFSD4A;ST3GAL4;SLC51A	NA	0.0053	value_permutation_LISA	999	NA	0.05	0.819	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.82;tile_frac=1.00;recurrence_patients=1
R16B_085	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	CR2;MS4A1;CD22;SERPINA9;SHISA8;NIBAN3;FCRL1;PAX5;CD19;VPREB3	NA	0.0048	value_permutation_LISA	999	NA	0.05	0.743	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.74;tile_frac=0.75;recurrence_patients=1
R16B_086	1b	discovered_axis	KNOWN:Stromal	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	VIM;IGFBP7;FLNA;SPARC;COL3A1;ACTA2;C1R;DCN;COL6A2;LUM	NA	0.0271	value_permutation_LISA	999	NA	0.05	0.945	new_frac=0.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.95;tile_frac=1.00;recurrence_patients=1
R16B_087	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:4/4	FN1;GLIPR1;PTPRO;KRT23;MAGEA3;MUC5B;CEL;PCP4;MMP11;ADH1B	NA	0.0249	value_permutation_LISA	999	NA	0.05	0.943	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=0.94;tile_frac=1.00;recurrence_patients=1
