go_id	raw_size	covered_size	n_input	n_readout	representative
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	108	59	30	29	GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT
GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	20	11	6	5	GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE
GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	11	9	5	4	GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION	12	8	4	4	GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	33	29	15	14	GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS
GOBP_REGULATION_OF_NEUTROPHIL_DEGRANULATION	7	4	2	2	GOBP_REGULATION_OF_NEUTROPHIL_DEGRANULATION
GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION	8	5	3	2	GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION
GOBP_REGULATION_OF_NEUTROPHIL_MEDIATED_CYTOTOXICITY	6	4	2	2	GOBP_REGULATION_OF_NEUTROPHIL_MEDIATED_CYTOTOXICITY
GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION	45	34	17	17	GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION
GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	10	8	4	4	GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION
GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	69	37	19	18	GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	8	6	3	3	GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY
GOBP_REGULATION_OF_NK_T_CELL_ACTIVATION	12	11	6	5	GOBP_REGULATION_OF_NK_T_CELL_ACTIVATION
GOBP_REGULATION_OF_NK_T_CELL_DIFFERENTIATION	6	3	2	1	GOBP_REGULATION_OF_NK_T_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_NK_T_CELL_PROLIFERATION	7	6	3	3	GOBP_REGULATION_OF_NK_T_CELL_PROLIFERATION
GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY	8	5	3	2	GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY
GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	111	49	25	24	GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	26	14	7	7	GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY
GOBP_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY	12	5	3	2	GOBP_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY
GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	105	53	27	26	GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY
GOBP_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION	14	9	5	4	GOBP_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION
GOBP_REGULATION_OF_NUCLEAR_DIVISION	148	91	46	45	GOBP_REGULATION_OF_NUCLEAR_DIVISION
GOBP_REGULATION_OF_NUCLEAR_RECEPTOR_MEDIATED_GLUCOCORTICOID_SIGNALING_PATHWAY	9	3	2	1	GOBP_REGULATION_OF_NUCLEAR_RECEPTOR_MEDIATED_GLUCOCORTICOID_SIGNALING_PATHWAY
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	23	14	7	7	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	14	7	4	3	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	15	6	3	3	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING
GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	19	7	4	3	GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	120	54	27	27	GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT
GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY	15	8	4	4	GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY	10	6	3	3	GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY
GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	25	9	5	4	GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR	29	12	6	6	GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR
GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	90	41	21	20	GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS
GOBP_REGULATION_OF_ODONTOBLAST_DIFFERENTIATION	11	4	2	2	GOBP_POSITIVE_REGULATION_OF_NEUROEPITHELIAL_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_ODONTOGENESIS	18	15	8	7	GOBP_REGULATION_OF_ODONTOGENESIS
GOBP_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	11	9	5	4	GOBP_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	44	29	15	14	GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION
GOBP_REGULATION_OF_OOCYTE_MATURATION	7	4	2	2	GOBP_REGULATION_OF_OOCYTE_MATURATION
GOBP_REGULATION_OF_OPSIN_MEDIATED_SIGNALING_PATHWAY	10	6	3	3	GOBP_REGULATION_OF_OPSIN_MEDIATED_SIGNALING_PATHWAY
GOBP_REGULATION_OF_OPSONIZATION	11	9	5	4	GOBP_REGULATION_OF_OPSONIZATION
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	258	91	46	45	GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	1208	542	271	271	GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION
GOBP_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	9	5	3	2	GOBP_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE
GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT	72	39	20	19	GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT
GOBP_REGULATION_OF_ORGAN_GROWTH	104	55	28	27	GOBP_REGULATION_OF_ORGAN_GROWTH
GOBP_REGULATION_OF_OSSIFICATION	127	73	37	36	GOBP_REGULATION_OF_OSSIFICATION
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	160	78	39	39	GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION
GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION	30	16	8	8	GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION
GOBP_REGULATION_OF_OSTEOCLAST_DEVELOPMENT	11	6	3	3	GOBP_REGULATION_OF_OSTEOCLAST_DEVELOPMENT
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	74	40	20	20	GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION
GOBP_REGULATION_OF_OSTEOCLAST_PROLIFERATION	7	5	3	2	GOBP_REGULATION_OF_OSTEOCLAST_PROLIFERATION
GOBP_REGULATION_OF_OVARIAN_FOLLICLE_DEVELOPMENT	6	3	2	1	GOBP_REGULATION_OF_OVARIAN_FOLLICLE_DEVELOPMENT
GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	24	11	6	5	GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	48	18	9	9	GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	28	20	10	10	GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY
GOBP_REGULATION_OF_P38MAPK_CASCADE	45	24	12	12	GOBP_REGULATION_OF_P38MAPK_CASCADE
GOBP_REGULATION_OF_PANCREATIC_JUICE_SECRETION	7	3	2	1	GOBP_REGULATION_OF_PANCREATIC_JUICE_SECRETION
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	200	79	40	39	GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_PENTOSE_PHOSPHATE_SHUNT	6	5	3	2	GOBP_REGULATION_OF_PENTOSE_PHOSPHATE_SHUNT
GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY	32	17	9	8	GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT	217	131	66	65	GOBP_REGULATION_OF_PEPTIDE_TRANSPORT
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	31	15	8	7	GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION
GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	15	8	4	4	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	84	44	22	22	GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION
GOBP_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	16	6	3	3	GOBP_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE
GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY	20	6	3	3	GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_PH	105	44	22	22	GOBP_REGULATION_OF_PH
GOBP_REGULATION_OF_PHAGOCYTOSIS	106	66	33	33	GOBP_REGULATION_OF_PHAGOCYTOSIS
GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY	9	3	2	1	GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY
GOBP_REGULATION_OF_PHOSPHATE_TRANSPORT	8	4	2	2	GOBP_REGULATION_OF_PHOSPHATE_TRANSPORT
GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	10	5	3	2	GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS	5	4	2	2	GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	9	6	3	3	GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	19	8	4	4	GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS	7	5	3	2	GOBP_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS
GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	37	20	10	10	GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS
GOBP_REGULATION_OF_PHOSPHOLIPID_TRANSLOCATION	6	4	2	2	GOBP_REGULATION_OF_PHOSPHOLIPID_TRANSLOCATION
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	611	288	144	144	GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS
GOBP_REGULATION_OF_PHOSPHORYLATION	461	215	108	107	GOBP_REGULATION_OF_PHOSPHORYLATION
GOBP_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION	7	4	2	2	GOBP_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_PIGMENTATION	17	9	5	4	GOBP_REGULATION_OF_PIGMENTATION
GOBP_REGULATION_OF_PIGMENT_CELL_DIFFERENTIATION	8	6	3	3	GOBP_REGULATION_OF_PIGMENT_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_PINOCYTOSIS	12	5	3	2	GOBP_REGULATION_OF_PINOCYTOSIS
GOBP_REGULATION_OF_PLASMA_CELL_DIFFERENTIATION	6	3	2	1	GOBP_REGULATION_OF_PLASMA_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	103	59	30	29	GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS
GOBP_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION	17	13	7	6	GOBP_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION
GOBP_REGULATION_OF_PLASMA_MEMBRANE_REPAIR	7	5	3	2	GOBP_REGULATION_OF_PLASMA_MEMBRANE_REPAIR
GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION	17	14	7	7	GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION
GOBP_REGULATION_OF_PLATELET_ACTIVATION	55	36	18	18	GOBP_REGULATION_OF_PLATELET_ACTIVATION
GOBP_REGULATION_OF_PLATELET_AGGREGATION	31	20	10	10	GOBP_REGULATION_OF_PLATELET_AGGREGATION
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	27	12	6	6	GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_PODOSOME_ASSEMBLY	14	11	6	5	GOBP_REGULATION_OF_PODOSOME_ASSEMBLY
GOBP_REGULATION_OF_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	40	17	9	8	GOBP_REGULATION_OF_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	49	23	12	11	GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	26	17	9	8	GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS
GOBP_REGULATION_OF_POSTSYNAPSE_ASSEMBLY	45	21	11	10	GOBP_REGULATION_OF_POSTSYNAPSE_ASSEMBLY
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	144	65	33	32	GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION
GOBP_REGULATION_OF_POSTSYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	9	6	3	3	GOBP_REGULATION_OF_POSTSYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION
GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ASSEMBLY	16	7	4	3	GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ASSEMBLY
GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION	21	9	5	4	GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	121	60	30	30	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	152	89	45	44	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL
GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	26	8	4	4	GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION
GOBP_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	20	9	5	4	GOBP_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	248	87	44	43	GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
GOBP_REGULATION_OF_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	12	6	3	3	GOBP_REGULATION_OF_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE
GOBP_REGULATION_OF_POTASSIUM_ION_IMPORT	9	4	2	2	GOBP_REGULATION_OF_POTASSIUM_ION_IMPORT
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	76	45	23	22	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	16	9	5	4	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	95	59	30	29	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT
GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION	33	20	10	10	GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION
GOBP_REGULATION_OF_PRESYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	14	11	6	5	GOBP_REGULATION_OF_PRESYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION
GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL	31	21	11	10	GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL
GOBP_REGULATION_OF_PRIMARY_MIRNA_PROCESSING	5	3	2	1	GOBP_REGULATION_OF_PRIMARY_MIRNA_PROCESSING
GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH	1573	778	389	389	GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	41	12	6	6	GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH
GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION	13	8	4	4	GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION
GOBP_REGULATION_OF_PROSTATIC_BUD_FORMATION	6	5	3	2	GOBP_REGULATION_OF_PROSTATIC_BUD_FORMATION
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	205	75	38	37	GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	135	52	26	26	GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
GOBP_REGULATION_OF_PROTEIN_ACETYLATION	11	4	2	2	GOBP_REGULATION_OF_PROTEIN_ACETYLATION
GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	14	12	6	6	GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION
GOBP_REGULATION_OF_PROTEIN_BINDING	70	29	15	14	GOBP_REGULATION_OF_PROTEIN_BINDING
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	379	161	81	80	GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	14	6	3	3	GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE
GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY	16	6	3	3	GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	437	191	96	95	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	134	56	28	28	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY
GOBP_REGULATION_OF_PROTEIN_DEACETYLATION	11	5	3	2	GOBP_REGULATION_OF_PROTEIN_DEACETYLATION
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	96	52	26	26	GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION
GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION	11	3	2	1	GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEUBIQUITINATION
GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	24	11	6	5	GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	37	15	8	7	GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS
GOBP_REGULATION_OF_PROTEIN_FOLDING	10	3	2	1	GOBP_REGULATION_OF_PROTEIN_FOLDING
GOBP_REGULATION_OF_PROTEIN_GLYCOSYLATION	9	5	3	2	GOBP_REGULATION_OF_PROTEIN_GLYCOSYLATION
GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	62	31	16	15	GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS
GOBP_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING	8	4	2	2	GOBP_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING
GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	5	4	2	2	GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	6	4	2	2	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	9	7	4	3	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	156	75	38	37	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	43	19	10	9	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME	12	3	2	1	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN	10	5	3	2	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM	11	3	2	1	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME	14	8	4	4	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	203	93	47	46	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEOLUS	10	4	2	2	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEOLUS
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	148	60	30	30	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	119	54	27	27	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE	29	15	8	7	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE
GOBP_REGULATION_OF_PROTEIN_MATURATION	66	37	19	18	GOBP_REGULATION_OF_PROTEIN_MATURATION
GOBP_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1613	676	338	338	GOBP_REGULATION_OF_PROTEIN_METABOLIC_PROCESS
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	675	286	143	143	GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS
GOBP_REGULATION_OF_PROTEIN_NEDDYLATION	20	5	3	2	GOBP_REGULATION_OF_PROTEIN_NEDDYLATION
GOBP_REGULATION_OF_PROTEIN_OLIGOMERIZATION	8	4	2	2	GOBP_REGULATION_OF_PROTEIN_OLIGOMERIZATION
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	202	90	45	45	GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION
GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	29	9	5	4	GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION
GOBP_REGULATION_OF_PROTEIN_SECRETION	281	159	80	79	GOBP_REGULATION_OF_PROTEIN_SECRETION
GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	133	61	31	30	GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY
GOBP_REGULATION_OF_PROTEIN_STABILITY	396	151	76	75	GOBP_REGULATION_OF_PROTEIN_STABILITY
